publication_date,report_date,country,province,health_zone,confirmed_cases,probable_cases,total_cases,confirmed_deaths,total_deaths,total_suspected_cases,new_deaths,new_cured,total_cured,new_suspected_cases,old_suspected_cases,confirmed_cases_change,probable_cases_change,total_cases_change,confirmed_deaths_change,total_deaths_change,total_suspected_cases_change,source
2019-01-08,2019-01-07,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8jan19
2019-01-07,2019-01-06,COD,North Kivu,Beni,218,9,227,130,139,32,,,,,,0,0,0,0,0,-19,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Biena,1,0,1,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Butembo,46,0,46,27,27,14,,,,,,0,0,0,1,1,-15,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Goma,0,0,0,0,0,2,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Kalunguta,40,12,52,17,29,3,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Katwa,87,4,91,56,60,21,,,,,,1,0,1,2,2,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Kyondo,8,2,10,3,5,3,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Mabalako,89,16,105,52,68,2,,,,,,1,0,1,0,0,-9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Masereka,7,1,8,2,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Musienene,4,1,5,2,3,10,,,,,,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Mutwanga,3,0,3,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Oicha,23,0,23,6,6,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,North Kivu,Vuhovi,8,0,8,3,3,2,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,Ituri,Komanda,23,0,23,16,16,6,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,Ituri,Mandima,17,3,20,10,13,3,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,Ituri,Nyankunde,1,0,1,1,1,3,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-07,2019-01-06,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7jan19
2019-01-06,2019-01-05,COD,North Kivu,Beni,218,9,227,130,139,51,,,,,,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Biena,1,0,1,0,0,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Butembo,46,0,46,26,26,29,,,,,,4,0,4,-2,-2,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Goma,0,0,0,0,0,0,,,,,,0,0,0,0,0,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Kalunguta,40,12,52,17,29,3,,,,,,1,0,1,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Katwa,86,4,90,54,58,19,,,,,,1,0,1,2,2,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Kyondo,8,2,10,3,5,0,,,,,,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Mabalako,88,16,104,52,68,11,,,,,,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Masereka,7,1,8,2,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Musienene,4,1,5,2,3,4,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Mutwanga,3,0,3,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Oicha,23,0,23,6,6,0,,,,,,2,0,2,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,North Kivu,Vuhovi,8,0,8,3,3,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,Ituri,Komanda,23,0,23,16,16,3,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,Ituri,Mandima,17,3,20,10,13,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-06,2019-01-05,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6jan19
2019-01-05,2019-01-04,COD,North Kivu,Beni,218,9,227,130,139,58,,,,,,2,0,2,1,1,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Biena,1,0,1,0,0,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Butembo,42,0,42,28,28,29,,,,,,-3,0,-3,1,1,11,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Goma,0,0,0,0,0,10,,,,,,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Kalunguta,39,12,51,17,29,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Katwa,85,4,89,52,56,25,,,,,,3,0,3,1,1,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Kyondo,7,2,9,3,5,0,,,,,,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Mabalako,88,16,104,52,68,3,,,,,,2,0,2,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Masereka,7,1,8,2,3,0,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Musienene,4,1,5,2,3,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Mutwanga,3,0,3,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Oicha,21,0,21,6,6,0,,,,,,4,0,4,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,North Kivu,Vuhovi,8,0,8,3,3,0,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,Ituri,Komanda,23,0,23,16,16,0,,,,,,-8,0,-8,0,0,-8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,Ituri,Mandima,17,3,20,10,13,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-05,2019-01-04,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5jan19
2019-01-04,2019-01-03,COD,North Kivu,Beni,216,9,225,129,138,58,,,,,,0,0,0,0,0,58,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Biena,1,0,1,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Butembo,45,0,45,27,27,18,,,,,,2,0,2,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Goma,0,0,0,0,0,14,,,,,,0,0,0,0,0,14,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Kalunguta,39,12,51,17,29,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Katwa,82,4,86,51,55,15,,,,,,2,0,2,1,1,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Kyondo,6,2,8,3,5,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Mabalako,86,16,102,52,68,2,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Masereka,7,1,8,2,3,3,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Musienene,4,1,5,2,3,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Mutwanga,3,0,3,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Oicha,17,0,17,6,6,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,North Kivu,Vuhovi,8,0,8,3,3,2,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,Ituri,Komanda,31,0,31,16,16,8,,,,,,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,Ituri,Mandima,17,3,20,10,13,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-04,2019-01-03,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4jan19
2019-01-03,2019-01-02,COD,North Kivu,Beni,216,9,225,129,138,0,,,,,,0,0,0,1,1,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Biena,1,0,1,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Butembo,43,0,43,27,27,13,,,,,,0,0,0,1,1,9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Goma,0,0,0,0,0,0,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Kalunguta,39,12,51,17,29,1,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Katwa,80,4,84,50,54,15,,,,,,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Kyondo,6,2,8,3,5,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Mabalako,86,16,102,52,68,5,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Masereka,7,1,8,2,3,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Musienene,4,1,5,2,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Mutwanga,3,0,3,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Oicha,17,0,17,6,6,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,North Kivu,Vuhovi,8,0,8,3,3,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,Ituri,Komanda,31,0,31,16,16,3,,,,,,1,0,1,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,Ituri,Mandima,17,3,20,10,13,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-03,2019-01-02,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3jan19
2019-01-02,2019-01-01,COD,North Kivu,Beni,216,9,225,128,137,0,,,,,,2,0,2,2,2,-23,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Biena,1,0,1,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Butembo,43,0,43,26,26,4,,,,,,2,0,2,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Goma,0,0,0,0,0,3,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Kalunguta,39,12,51,17,29,3,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Katwa,80,4,84,50,54,9,,,,,,2,0,2,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Kyondo,6,2,8,3,5,1,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Mabalako,86,16,102,52,68,4,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Masereka,7,1,8,2,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Musienene,4,1,5,2,3,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Mutwanga,3,0,3,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Oicha,17,0,17,6,6,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,North Kivu,Vuhovi,8,0,8,3,3,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,Ituri,Komanda,30,0,30,16,16,4,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,Ituri,Mandima,17,3,20,10,13,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-02,2019-01-01,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2jan19
2019-01-01,2018-12-31,COD,North Kivu,Beni,214,9,223,126,135,23,,,,,,1,0,1,1,1,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Biena,1,0,1,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Butembo,41,0,41,26,26,9,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Kalunguta,39,12,51,17,29,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Katwa,78,4,82,50,54,9,,,,,,0,0,0,1,1,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Kyondo,6,2,8,3,5,4,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Mabalako,86,16,102,52,68,4,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Masereka,7,1,8,2,3,0,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Musienene,4,1,5,2,3,1,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Mutwanga,3,0,3,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Oicha,17,0,17,6,6,0,,,,,,3,0,3,1,1,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,North Kivu,Vuhovi,8,0,8,3,3,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,Ituri,Komanda,30,0,30,16,16,3,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,Ituri,Mandima,17,3,20,10,13,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2019-01-01,2018-12-31,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1jan19
2018-12-31,2018-12-30,COD,North Kivu,Beni,213,9,222,125,134,20,,,,,,0,0,0,0,0,20,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Biena,1,0,1,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Butembo,41,0,41,26,26,11,,,,,,0,0,0,0,0,11,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Kalunguta,39,12,51,17,29,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Katwa,78,4,82,49,53,8,,,,,,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Kyondo,6,2,8,3,5,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Mabalako,86,16,102,52,68,2,,,,,,1,0,1,1,1,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Masereka,7,1,8,2,3,2,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Musienene,4,1,5,2,3,3,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Mutwanga,3,0,3,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Oicha,14,0,14,5,5,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,North Kivu,Vuhovi,8,0,8,3,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,Ituri,Komanda,30,0,30,16,16,0,,,,,,1,0,1,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,Ituri,Mandima,17,3,20,10,13,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-31,2018-12-30,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_31dec
2018-12-30,2018-12-29,COD,North Kivu,Beni,213,9,222,125,134,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Biena,1,0,1,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Butembo,41,0,41,26,26,0,,,,,,2,0,2,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Goma,0,0,0,0,0,2,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Kalunguta,39,12,51,17,29,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Katwa,78,4,82,49,53,0,,,,,,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Kyondo,6,2,8,3,5,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Mabalako,85,16,101,51,67,4,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Masereka,7,1,8,2,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Musienene,4,1,5,2,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Mutwanga,3,0,3,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Oicha,14,0,14,5,5,0,,,,,,1,0,1,1,1,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,North Kivu,Vuhovi,8,0,8,3,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,Ituri,Komanda,29,0,29,15,15,1,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,Ituri,Mandima,17,3,20,10,13,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-30,2018-12-29,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30dec
2018-12-29,2018-12-28,COD,North Kivu,Beni,213,9,222,125,134,0,,,,,,0,0,0,1,1,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29dec
